Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,log_Total Price,log_Unit Price,log_Add-on Total
4876,75,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-06-13,Express,"Impulse Item,Accessory",44.54,4.6515765588022475,3.079613757534693,3.8185910606355935
4876,75,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-07-24,Standard,"Impulse Item,Accessory,Accessory",96.22,8.976249618097267,6.674801262033164,4.576976451617309
4877,35,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2023-12-14,Overnight,"Extended Warranty,Extended Warranty,Accessory",66.48,4.1470951276076295,3.079613757534693,4.211831257677767
4878,64,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2023-12-23,Standard,Accessory,9.18,7.432874264223512,6.740318393787469,2.3204250111223765
4878,64,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-01-16,Express,"Accessory,Impulse Item,Impulse Item",61.75,3.7495040759303713,3.079613757534693,4.139158578011894
4879,27,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-08-13,Express,"Accessory,Accessory",48.32,7.432874264223512,6.740318393787469,3.8983296782961436
4881,35,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-07-27,Overnight,Impulse Item,19.33,8.283228805470364,6.674801262033164,3.012097627640255
4881,35,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-09-12,Express,No Add-ons,0.0,7.526631397166796,6.141951380381918,0.0
4883,75,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2023-11-03,Express,Accessory,42.83,6.141951380381918,6.141951380381918,3.780318514430718
4883,75,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-01-03,Express,"Impulse Item,Extended Warranty,Accessory",53.2,7.772571647445156,6.674801262033164,3.9926809084456005
4883,75,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-07-16,Express,No Add-ons,0.0,7.367317081610447,6.674801262033164,0.0
4884,41,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-03-14,Standard,No Add-ons,0.0,7.838142191232029,6.740318393787469,0.0
4885,48,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-11-24,Overnight,Extended Warranty,47.42,3.079613757534693,3.079613757534693,3.8799129515099127
4885,48,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-01-14,Overnight,"Impulse Item,Impulse Item",49.56,7.838142191232029,6.740318393787469,3.923160749838602
4885,48,Male,Yes,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-03-20,Standard,"Accessory,Extended Warranty",25.82,7.301943710362531,5.5135497065909105,3.2891478778535324
4886,35,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2024-05-09,Overnight,"Accessory,Accessory,Impulse Item",64.76,6.609470529612421,5.5135497065909105,4.186011750747925
4888,48,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,62.25,20.75,3,2023-11-24,Overnight,"Impulse Item,Impulse Item,Impulse Item",87.12,4.1470951276076295,3.079613757534693,4.478699521934143
4889,27,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2023-11-22,Express,"Accessory,Accessory",32.86,3.7495040759303713,3.079613757534693,3.522234376704989
4889,27,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-08-09,Standard,Impulse Item,42.2,8.531092151804273,6.740318393787469,3.765840495250065
4890,76,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-12-08,Overnight,"Impulse Item,Accessory,Accessory",104.26,8.34881004211964,6.740318393787469,4.656433479925633
4890,76,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-02-12,Standard,Impulse Item,29.81,8.685214654172144,6.740318393787469,3.4278393126085764
4891,54,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-08-28,Express,No Add-ons,0.0,7.9319169727054755,6.141951380381918,0.0
4892,65,Female,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-09,Express,"Extended Warranty,Accessory,Impulse Item",78.69,5.339939041238856,3.079613757534693,4.378144107409657
4892,65,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-07-27,Express,"Accessory,Extended Warranty",28.59,3.079613757534693,3.079613757534693,3.3874364664121184
4892,65,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-09-09,Express,No Add-ons,0.0,5.117993812416755,3.079613757534693,0.0
4893,35,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-01-28,Express,Accessory,30.68,8.976249618097267,6.674801262033164,3.455685566946225
4895,63,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2023-10-24,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",71.48,7.58945721185734,5.5135497065909105,4.283310661734724
4897,20,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-17,Standard,"Extended Warranty,Impulse Item,Accessory",115.5,5.2351112906442445,3.079613757534693,4.757891273005756
4899,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2023-11-16,Standard,Accessory,30.43,6.834022621004622,6.141951380381918,3.447762850809476
4899,37,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-01-13,Express,Impulse Item,31.62,5.2351112906442445,3.079613757534693,3.484925597192868
4899,37,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,2024-05-28,Overnight,"Extended Warranty,Extended Warranty",46.36,8.060148432134858,6.674801262033164,3.8577779905757503
4902,47,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-03-28,Overnight,"Extended Warranty,Accessory,Accessory",27.0,4.985317486111966,3.079613757534693,3.332204510175204
4902,47,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-09-23,Overnight,Impulse Item,40.38,7.367317081610447,6.674801262033164,3.722797672317397
4903,33,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-12,Express,"Extended Warranty,Extended Warranty,Accessory",96.24,6.204678967344307,5.5135497065909105,4.577182149447922
4903,33,Male,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-06-24,Standard,Extended Warranty,45.16,7.526631397166796,6.141951380381918,3.832113622199844
4903,33,Male,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-07-08,Standard,"Accessory,Extended Warranty",58.7,5.5135497065909105,5.5135497065909105,4.089332020398556
4904,32,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2024-07-07,Express,Extended Warranty,14.79,8.337262374524846,6.141951380381918,2.7593768282675506
4905,80,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-01-11,Overnight,"Accessory,Accessory,Impulse Item",98.2,8.531092151804273,6.740318393787469,4.597138014290827
4906,45,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-08-25,Standard,"Accessory,Impulse Item",84.12,7.239128825058343,6.141951380381918,4.444062025593334
4908,57,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2023-10-24,Express,Extended Warranty,36.54,9.04183887668309,6.740318393787469,3.6254070311583626
4908,57,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-06-13,Standard,"Accessory,Extended Warranty",54.83,8.870903144109501,6.674801262033164,4.022311359322269
4909,46,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2023-10-07,Overnight,Accessory,40.94,8.465508241394263,6.674801262033164,3.7362400254737738
4909,46,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-02-12,Express,"Impulse Item,Accessory,Extended Warranty",109.29,7.239128825058343,6.141951380381918,4.703113260318055
4909,46,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-03-22,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",76.81,7.81249960695592,5.5135497065909105,4.354269957628839
4910,77,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-11-13,Overnight,Accessory,14.78,3.079613757534693,3.079613757534693,2.7587433154177283
4910,77,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2024-03-01,Standard,Accessory,9.47,5.5135497065909105,5.5135497065909105,2.3485140248824456
4910,77,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-06-28,Standard,"Extended Warranty,Accessory,Accessory",112.73,8.619628833799505,6.674801262033164,4.733827218196353
4910,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-09-23,Standard,Impulse Item,5.66,8.442598947205267,6.141951380381918,1.8961194845522977
4911,53,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2023-10-06,Standard,No Add-ons,0.0,8.465508241394263,6.674801262033164,0.0
4911,53,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-02-11,Standard,Accessory,31.26,8.753137660263429,6.674801262033164,3.473828072697063
4911,53,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-26,Express,No Add-ons,0.0,6.204678967344307,5.5135497065909105,0.0
4912,72,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-03-15,Express,Extended Warranty,18.96,8.976249618097267,6.674801262033164,2.993730270883318
4913,33,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-02-07,Express,"Accessory,Extended Warranty,Accessory",78.36,9.04183887668309,6.740318393787469,4.373994462976618
4914,74,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2023-09-24,Overnight,"Impulse Item,Impulse Item,Extended Warranty",106.12,8.125725658551925,6.740318393787469,4.673949701382917
4915,39,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2023-10-08,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",85.02,8.219509266784087,6.141951380381918,4.45457982735559
4915,39,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-04-17,Express,Accessory,48.33,8.818724913181072,6.740318393787469,3.8985324152456466
4915,39,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-06-27,Standard,Extended Warranty,37.3,5.339939041238856,3.079613757534693,3.6454498961866
4917,43,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-11,Overnight,No Add-ons,0.0,7.301943710362531,5.5135497065909105,0.0
4918,70,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-05-31,Overnight,"Accessory,Accessory",75.38,6.834022621004622,6.141951380381918,4.3357208817973705
4919,61,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-01-08,Standard,Impulse Item,14.41,4.1470951276076295,3.079613757534693,2.7350166493320245
4919,61,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-06-12,Standard,"Accessory,Impulse Item,Extended Warranty",63.32,3.7495040759303713,3.079613757534693,4.163870624870711
4920,22,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,103.75,20.75,5,2023-11-23,Express,"Impulse Item,Extended Warranty",44.72,4.6515765588022475,3.079613757534693,3.8225358389266098
4920,22,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,4175.64,463.96,9,2024-06-23,Standard,Extended Warranty,46.03,8.337262374524846,6.141951380381918,3.8507856959569566
4920,22,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-09-05,Standard,"Extended Warranty,Extended Warranty",48.6,8.442598947205267,6.141951380381918,3.903990833730882
4921,28,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-12-14,Overnight,Accessory,9.31,8.086016351592171,6.141951380381918,2.333114298028869
4922,78,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-01-12,Express,No Add-ons,0.0,9.04183887668309,6.740318393787469,0.0
4922,78,Female,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2024-05-13,Standard,"Accessory,Impulse Item,Impulse Item",97.18,6.896815658943751,5.5135497065909105,4.586802528629907
4922,78,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-06-16,Express,"Impulse Item,Extended Warranty,Impulse Item",71.33,7.455998067408221,5.5135497065909105,4.28123898086119
4923,75,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-05-31,Express,No Add-ons,0.0,6.141951380381918,6.141951380381918,0.0
4924,64,Female,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-03-11,Express,No Add-ons,0.0,6.204678967344307,5.5135497065909105,0.0
4926,32,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2024-04-23,Standard,Extended Warranty,40.04,8.337262374524846,6.141951380381918,3.714547200862514
4928,77,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-01-22,Express,"Impulse Item,Accessory",34.88,8.870903144109501,6.674801262033164,3.5801800371905954
4930,37,Male,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-03-17,Express,"Extended Warranty,Extended Warranty",31.3,7.9319169727054755,6.141951380381918,3.475067230228611
4930,37,Male,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-04-03,Overnight,"Accessory,Impulse Item,Accessory",119.09,8.870903144109501,6.674801262033164,4.788241461672592
4931,24,Male,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2023-11-19,Standard,"Impulse Item,Extended Warranty",27.74,6.609470529612421,5.5135497065909105,3.358289880650879
4932,80,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,2023-10-16,Express,Extended Warranty,21.48,3.079613757534693,3.079613757534693,3.1126260250254902
4933,38,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2023-10-16,Overnight,Impulse Item,36.86,4.1470951276076295,3.079613757534693,3.633895145781177
4933,38,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-05-21,Standard,Impulse Item,9.79,8.442598947205267,6.141951380381918,2.378619779270043
4933,38,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-07-31,Express,No Add-ons,0.0,4.832305758571839,3.079613757534693,0.0
4934,70,Male,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-12-14,Overnight,"Extended Warranty,Accessory",91.72,5.5135497065909105,5.5135497065909105,4.529584199031496
4935,50,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-09-16,Standard,Extended Warranty,17.27,8.870903144109501,6.674801262033164,2.9052603703899154
4937,35,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2023-10-27,Overnight,No Add-ons,0.0,8.442598947205267,6.141951380381918,0.0
4937,35,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-02-03,Express,No Add-ons,0.0,7.707184050879438,5.5135497065909105,0.0
4937,35,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-06-19,Overnight,Accessory,31.64,4.985317486111966,3.079613757534693,3.4855385300959063
4938,61,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,2024-04-21,Overnight,No Add-ons,0.0,8.060148432134858,6.674801262033164,0.0
4938,61,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-05-19,Express,No Add-ons,0.0,7.58945721185734,5.5135497065909105,0.0
4939,36,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2023-10-29,Overnight,"Extended Warranty,Impulse Item",53.6,7.432874264223512,6.740318393787469,4.000033882750859
4939,36,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,4175.64,463.96,9,2023-11-13,Standard,Extended Warranty,31.63,8.337262374524846,6.141951380381918,3.4852321106052293
4939,36,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-12-24,Standard,"Accessory,Impulse Item,Extended Warranty",120.51,8.060148432134858,6.674801262033164,4.79999656392052
4941,74,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,2470.3,247.03,10,2024-01-23,Express,"Impulse Item,Extended Warranty",84.24,7.81249960695592,5.5135497065909105,4.445470807230416
4941,74,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-07-27,Overnight,Extended Warranty,11.57,7.9319169727054755,6.141951380381918,2.531313022602156
4942,61,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-02-15,Standard,"Impulse Item,Extended Warranty,Extended Warranty",106.0,6.740318393787469,6.740318393787469,4.672828834461906
4943,39,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2023-10-04,Express,No Add-ons,0.0,7.58945721185734,5.5135497065909105,0.0
4943,39,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-16,Express,"Accessory,Extended Warranty,Accessory",93.3,6.740318393787469,6.740318393787469,4.546481189639412
4944,64,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-03-13,Express,No Add-ons,0.0,8.753137660263429,6.674801262033164,0.0
4946,19,Male,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-04-21,Standard,"Extended Warranty,Impulse Item",79.4,6.674801262033164,6.674801262033164,4.387014176184921
4947,26,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-04-05,Overnight,Impulse Item,7.6,8.531092151804273,6.740318393787469,2.151762203259462
4947,26,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-08-01,Express,Extended Warranty,31.82,5.5135497065909105,5.5135497065909105,3.4910380856619447
4949,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2023-11-27,Express,Extended Warranty,26.28,7.301943710362531,5.5135497065909105,3.3061538329752613
4950,50,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2023-11-08,Express,"Impulse Item,Impulse Item,Impulse Item",136.71,8.125725658551925,6.740318393787469,4.925150024739034
4950,50,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-01-21,Overnight,No Add-ons,0.0,9.04183887668309,6.740318393787469,0.0
4950,50,Female,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,2024-03-25,Standard,Accessory,26.65,7.772571647445156,6.674801262033164,3.3196257279683437
4951,26,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-01-12,Express,"Extended Warranty,Accessory,Extended Warranty",67.23,6.834022621004622,6.141951380381918,4.222884350827332
4952,59,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-06-27,Express,"Extended Warranty,Accessory",95.03,7.432874264223512,6.740318393787469,4.564660642649882
4952,59,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-08-05,Standard,No Add-ons,0.0,8.685214654172144,6.740318393787469,0.0
4953,45,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,124.5,20.75,6,2024-03-30,Overnight,No Add-ons,0.0,4.832305758571839,3.079613757534693,0.0
4954,21,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-06-18,Overnight,"Extended Warranty,Extended Warranty",13.02,8.818724913181072,6.740318393787469,2.640484881606444
4955,47,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-01-20,Express,No Add-ons,0.0,4.430816798843313,3.079613757534693,0.0
4955,47,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,3247.72,463.96,7,2024-08-08,Express,"Accessory,Impulse Item,Extended Warranty",92.87,8.086016351592171,6.141951380381918,4.541910846348901
4956,36,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2023-11-27,Standard,No Add-ons,0.0,7.367317081610447,6.674801262033164,0.0
4956,36,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-24,Standard,"Extended Warranty,Extended Warranty,Impulse Item",118.19,7.239128825058343,6.141951380381918,4.780718858494617
4957,36,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2023-10-12,Express,No Add-ons,0.0,6.896815658943751,5.5135497065909105,0.0
4957,36,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2023-12-22,Express,"Accessory,Impulse Item,Accessory",38.47,4.430816798843313,3.079613757534693,3.675540889674756
4957,36,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-09-16,Overnight,Impulse Item,17.97,7.239128825058343,6.141951380381918,2.9428587839469227
4958,33,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2023-09-25,Express,No Add-ons,0.0,7.58945721185734,5.5135497065909105,0.0
4958,33,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,1855.84,463.96,4,2024-03-29,Express,Accessory,47.08,7.526631397166796,6.141951380381918,3.872866290226952
4959,28,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-03-20,Express,"Impulse Item,Accessory,Impulse Item",58.55,7.58945721185734,5.5135497065909105,4.0868162958013095
4960,67,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-02-28,Standard,No Add-ons,0.0,7.58945721185734,5.5135497065909105,0.0
4962,73,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-28,Standard,"Accessory,Impulse Item,Extended Warranty",54.51,9.04183887668309,6.740318393787469,4.01656318470207
4963,41,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-05-19,Overnight,No Add-ons,0.0,8.283228805470364,6.674801262033164,0.0
4963,41,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-07-16,Overnight,No Add-ons,0.0,9.04183887668309,6.740318393787469,0.0
4963,41,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-08-02,Overnight,No Add-ons,0.0,7.432874264223512,6.740318393787469,0.0
4964,51,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,2024-07-21,Standard,"Impulse Item,Impulse Item",84.57,7.58945721185734,5.5135497065909105,4.449334754429963
4965,40,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2023-10-03,Standard,"Impulse Item,Accessory",83.7,8.125725658551925,6.740318393787469,4.439115601658009
4966,54,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-03-01,Overnight,Impulse Item,43.85,8.34881004211964,6.740318393787469,3.803323588504805
4967,44,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-01-28,Express,No Add-ons,0.0,8.870903144109501,6.674801262033164,0.0
4967,44,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2024-03-07,Overnight,"Accessory,Extended Warranty,Impulse Item",86.4,8.125725658551925,6.740318393787469,4.470495282661489
4968,53,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2023-09-25,Standard,No Add-ons,0.0,8.619628833799505,6.674801262033164,0.0
4968,53,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-09-15,Standard,No Add-ons,0.0,7.81249960695592,5.5135497065909105,0.0
4970,39,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,2024-09-07,Express,No Add-ons,0.0,4.430816798843313,3.079613757534693,0.0
4971,69,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3247.72,463.96,7,2023-11-12,Standard,No Add-ons,0.0,8.086016351592171,6.141951380381918,0.0
4971,69,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-01-17,Overnight,"Accessory,Extended Warranty",32.93,8.34881004211964,6.740318393787469,3.5242995787961386
4972,34,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-03-05,Express,No Add-ons,0.0,6.834022621004622,6.141951380381918,0.0
4972,34,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-07-08,Standard,"Impulse Item,Impulse Item",66.47,8.976249618097267,6.674801262033164,4.211683054639334
4973,20,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2023-10-01,Express,Impulse Item,26.06,8.086016351592171,6.141951380381918,3.2980566227426418
4973,20,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-06-08,Express,Impulse Item,35.19,4.1470951276076295,3.079613757534693,3.588782837575651
4975,29,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-06-12,Express,"Extended Warranty,Extended Warranty",66.8,8.870903144109501,6.674801262033164,4.216562194946349
4978,44,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2023-12-10,Standard,Impulse Item,38.4,8.936491511272095,6.740318393787469,3.673765816303888
4978,44,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-03-23,Express,Accessory,36.57,7.526631397166796,6.141951380381918,3.6262058595858777
4980,27,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2023-12-14,Express,Extended Warranty,38.87,7.707184050879438,5.5135497065909105,3.6856241613932634
4981,61,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-04-20,Overnight,No Add-ons,0.0,8.936491511272095,6.740318393787469,0.0
4983,67,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-09-10,Standard,No Add-ons,0.0,8.125725658551925,6.740318393787469,0.0
4984,33,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-04-13,Standard,Accessory,36.4,5.117993812416755,3.079613757534693,3.6216707044204863
4986,26,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-07-23,Overnight,No Add-ons,0.0,4.985317486111966,3.079613757534693,0.0
4987,72,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-01-12,Express,Impulse Item,47.17,6.141951380381918,6.141951380381918,3.8747364206421295
4988,60,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2023-10-13,Standard,"Extended Warranty,Accessory,Extended Warranty",39.86,7.772571647445156,6.674801262033164,3.710151589389476
