Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Spend per Unit,Is Loyal,Purchase Month,Purchase Day,Purchase Weekday,Has Add-ons,Add-ons Count,Gender_Encoded,Pay_Bank Transfer,Pay_Cash,Pay_Credit Card,Pay_Debit Card,Pay_PayPal,Pay_Paypal,Ship_Expedited,Ship_Express,Ship_Overnight,Ship_Same Day,Ship_Standard,Product_Headphones,Product_Laptop,Product_Smartphone,Product_Smartwatch,Product_Tablet,Add-on Cost per Unit,Total Spend
3105,38,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-07-08,Express,No Add-ons,0.0,791.19,1,7,8,Monday,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,2373.57
3110,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2024-01-06,Overnight,Impulse Item,6.5,463.96000000000004,0,1,6,Saturday,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.7222222222222222,4182.14
3113,48,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2023-10-13,Express,No Add-ons,0.0,20.75,0,10,13,Friday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,83.0
3114,30,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-07-04,Overnight,"Extended Warranty,Accessory",51.61,247.03,1,7,4,Thursday,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5.734444444444445,2274.88
3116,66,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2023-12-29,Standard,"Extended Warranty,Impulse Item",14.55,247.03,0,12,29,Friday,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.4250000000000003,1496.73
3117,48,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,2319.8,463.96,5,2024-02-05,Standard,No Add-ons,0.0,463.96000000000004,0,2,5,Monday,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0,2319.8
3117,48,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-06-29,Overnight,Extended Warranty,28.26,844.83,0,6,29,Saturday,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.5325,6786.900000000001
3118,40,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2023-10-12,Standard,"Accessory,Impulse Item,Accessory",82.79,791.19,1,10,12,Thursday,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,13.798333333333334,4829.93
3118,40,Male,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-01-21,Express,No Add-ons,0.0,247.03,0,1,21,Sunday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,494.06
3121,68,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-01-05,Express,No Add-ons,0.0,844.83,0,1,5,Friday,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,7603.47
3121,68,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,2024-01-21,Express,"Accessory,Impulse Item,Extended Warranty",65.83,791.19,0,1,21,Sunday,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,65.83,857.0200000000001
3122,72,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-09-21,Overnight,No Add-ons,0.0,791.19,0,9,21,Saturday,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,2373.57
3123,29,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-09-03,Standard,"Extended Warranty,Impulse Item",24.17,844.8299999999999,0,9,3,Tuesday,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.028333333333333,5093.15
3125,79,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-10-06,Standard,"Accessory,Impulse Item,Accessory",83.9,20.75,1,10,6,Friday,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8.39,291.4
3125,79,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-12-31,Standard,"Impulse Item,Extended Warranty,Accessory",113.93,247.03,0,12,31,Sunday,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28.4825,1102.05
3125,79,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2024-05-21,Standard,Extended Warranty,11.12,247.03,1,5,21,Tuesday,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.78,999.24
3126,48,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-06-24,Overnight,"Accessory,Accessory",49.53,247.03,0,6,24,Monday,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.075714285714286,1778.74
3127,29,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1976.24,247.03,8,2024-05-15,Express,No Add-ons,0.0,247.03,0,5,15,Wednesday,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1976.24
3128,26,Male,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,2023-11-18,Standard,"Impulse Item,Accessory",73.49,791.19,0,11,18,Saturday,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,24.496666666666666,2447.06
3128,26,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-01-28,Standard,No Add-ons,0.0,463.96000000000004,1,1,28,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,4175.64
3128,26,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-03-01,Express,Impulse Item,24.84,463.96,0,3,1,Friday,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24.84,488.79999999999995
3128,26,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-06-27,Standard,No Add-ons,0.0,463.96,0,6,27,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0,3711.68
3129,61,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-09-05,Express,"Extended Warranty,Accessory,Extended Warranty",130.01,791.19,1,9,5,Thursday,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,32.5025,3294.7700000000004
3132,35,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-02-15,Standard,No Add-ons,0.0,20.75,1,2,15,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,103.75
3132,35,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-03-31,Express,Impulse Item,37.66,463.96,0,3,31,Sunday,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18.83,965.5799999999999
3133,48,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-04-01,Standard,No Add-ons,0.0,463.96000000000004,0,4,1,Monday,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,2783.76
3135,63,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2023-09-30,Overnight,"Accessory,Accessory,Impulse Item",69.38,844.8299999999999,0,9,30,Saturday,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,23.126666666666665,2603.87
3135,63,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-02-22,Express,"Extended Warranty,Impulse Item,Extended Warranty",88.65,463.96000000000004,0,2,22,Thursday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.775,2872.4100000000003
3136,19,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,166.0,20.75,8,2024-08-20,Overnight,"Accessory,Impulse Item,Accessory",71.82,20.75,0,8,20,Tuesday,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8.9775,237.82
3137,24,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-04-26,Overnight,"Impulse Item,Impulse Item",52.46,844.83,0,4,26,Friday,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13.115,3431.78
3139,18,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-07,Express,"Extended Warranty,Accessory,Accessory",73.85,844.83,0,10,7,Saturday,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.23125,6832.490000000001
3141,48,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2023-11-07,Overnight,"Impulse Item,Accessory",57.78,20.75,1,11,7,Tuesday,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.7780000000000005,265.28
3142,54,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2023-12-07,Express,"Impulse Item,Impulse Item,Accessory",53.77,20.75,0,12,7,Thursday,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,17.923333333333336,116.02000000000001
3143,34,Male,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-09-06,Overnight,No Add-ons,0.0,463.96000000000004,0,9,6,Friday,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,1391.88
3144,80,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-04-05,Standard,Extended Warranty,40.8,20.75,0,4,5,Friday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,13.6,103.05
3144,80,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-06-23,Standard,Accessory,33.41,844.8299999999999,1,6,23,Sunday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.6819999999999995,4257.5599999999995
3145,68,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,2024-04-26,Standard,No Add-ons,0.0,20.75,0,4,26,Friday,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,83.0
3145,68,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-08-13,Express,Impulse Item,41.35,844.83,1,8,13,Tuesday,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,41.35,886.1800000000001
3146,62,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-10-18,Standard,Extended Warranty,38.64,20.75,0,10,18,Wednesday,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,38.64,59.39
3146,62,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7911.9,791.19,10,2024-09-15,Express,No Add-ons,0.0,791.1899999999999,0,9,15,Sunday,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7911.9
3147,67,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-02-19,Overnight,No Add-ons,0.0,844.83,1,2,19,Monday,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,844.83
3148,57,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2023-10-18,Overnight,Extended Warranty,25.53,463.96000000000004,1,10,18,Wednesday,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.106,2345.3300000000004
3152,73,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7911.9,791.19,10,2024-07-30,Overnight,No Add-ons,0.0,791.1899999999999,0,7,30,Tuesday,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,7911.9
3154,72,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,2024-07-07,Express,No Add-ons,0.0,791.19,0,7,7,Sunday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,3164.76
3154,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-08-30,Express,"Impulse Item,Extended Warranty,Extended Warranty",73.28,844.8299999999999,0,8,30,Friday,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14.656,4297.429999999999
3157,29,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-11-27,Overnight,"Accessory,Extended Warranty",51.26,20.75,0,11,27,Monday,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.1259999999999994,258.76
3158,22,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-03-11,Overnight,No Add-ons,0.0,20.75,0,3,11,Monday,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,124.5
3158,22,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,166.0,20.75,8,2024-03-11,Standard,Impulse Item,14.19,20.75,0,3,11,Monday,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.77375,180.19
3161,74,Male,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-08-26,Express,"Accessory,Accessory",53.68,247.03,0,8,26,Monday,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.668571428571428,1782.89
3162,34,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-03-18,Express,No Add-ons,0.0,844.83,0,3,18,Monday,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,6758.64
3163,71,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2023-12-23,Standard,"Extended Warranty,Impulse Item,Accessory",88.75,247.03000000000003,0,12,23,Saturday,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.75,1323.9
3165,28,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-09-22,Standard,"Accessory,Accessory,Extended Warranty",87.43,463.96,0,9,22,Sunday,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,21.8575,1943.27
3166,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-06-27,Express,Accessory,18.34,463.96,0,6,27,Thursday,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.585,1874.1799999999998
3166,37,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-07-29,Standard,"Extended Warranty,Accessory,Extended Warranty",103.98,463.96000000000004,1,7,29,Monday,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,17.330000000000002,2887.7400000000002
3167,52,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-02-01,Overnight,"Accessory,Impulse Item,Accessory",107.16,463.96000000000004,0,2,1,Thursday,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10.716,4746.76
3168,56,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-02-27,Standard,Impulse Item,48.63,20.75,0,2,27,Tuesday,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.315,90.13
3168,56,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-09-03,Overnight,Impulse Item,23.46,844.8299999999999,1,9,3,Tuesday,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.82,2557.95
3169,46,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2023-10-09,Standard,Impulse Item,16.61,247.03,0,10,9,Monday,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.61,263.64
3169,46,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1235.15,247.03,5,2024-04-26,Overnight,"Accessory,Impulse Item,Accessory",71.55,247.03000000000003,0,4,26,Friday,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,14.309999999999999,1306.7
3169,46,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-06-07,Express,Extended Warranty,12.26,247.03,1,6,7,Friday,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7514285714285713,1741.47
3170,68,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-04-12,Overnight,"Impulse Item,Accessory,Accessory",89.24,20.75,1,4,12,Friday,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,14.873333333333333,213.74
3170,68,Male,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-09-19,Overnight,"Impulse Item,Accessory",59.13,463.96000000000004,0,9,19,Thursday,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.57,4234.77
3171,37,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-04-21,Standard,Accessory,21.35,844.83,0,4,21,Sunday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5.3375,3400.67
3172,46,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-04-02,Express,"Accessory,Impulse Item",57.18,20.75,1,4,2,Tuesday,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.295,140.18
3174,76,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2023-10-18,Overnight,"Extended Warranty,Impulse Item",29.7,844.83,1,10,18,Wednesday,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.7125,6788.34
3174,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-04-15,Standard,"Impulse Item,Accessory",37.37,20.75,0,4,15,Monday,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.67125,203.37
3175,22,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-01-21,Standard,"Accessory,Accessory",30.87,844.8299999999999,0,1,21,Sunday,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.174,4255.0199999999995
3175,22,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-02-20,Overnight,No Add-ons,0.0,791.19,0,2,20,Tuesday,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1582.38
3175,22,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-08-12,Standard,No Add-ons,0.0,20.75,1,8,12,Monday,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,103.75
3176,53,Female,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-05-21,Express,Impulse Item,26.78,463.96000000000004,0,5,21,Tuesday,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5.356,2346.5800000000004
3178,71,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2023-12-23,Standard,Extended Warranty,21.13,791.1899999999999,1,12,23,Saturday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.113,7933.03
3183,47,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-07-09,Express,"Accessory,Extended Warranty,Accessory",101.45,791.19,1,7,9,Tuesday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.272222222222222,7222.16
3183,47,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-08-23,Standard,"Accessory,Accessory,Extended Warranty",120.08,20.75,1,8,23,Friday,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,20.013333333333332,244.57999999999998
3186,25,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-02-07,Overnight,No Add-ons,0.0,247.03,0,2,7,Wednesday,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,494.06
3186,25,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-08-23,Express,"Extended Warranty,Accessory,Extended Warranty",65.96,791.1899999999999,1,8,23,Friday,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9.422857142857142,5604.29
3188,64,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-01-04,Standard,"Impulse Item,Extended Warranty",72.88,247.03,1,1,4,Thursday,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9.11,2049.12
3191,23,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-12-05,Standard,"Impulse Item,Impulse Item",63.17,844.8299999999999,0,12,5,Tuesday,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.317,8511.47
3194,24,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-06-03,Overnight,"Extended Warranty,Impulse Item",53.31,844.8299999999999,0,6,3,Monday,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,17.77,2587.7999999999997
3194,24,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-07-29,Standard,"Extended Warranty,Extended Warranty,Impulse Item",88.17,463.96000000000004,0,7,29,Monday,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,29.39,1480.0500000000002
3194,24,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-08-01,Overnight,Accessory,27.92,791.19,0,8,1,Thursday,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.102222222222222,7148.63
3194,24,Female,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2024-09-11,Standard,"Extended Warranty,Extended Warranty",77.46,791.19,0,9,11,Wednesday,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.365,3242.2200000000003
3197,56,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-09-18,Overnight,Extended Warranty,19.38,844.83,0,9,18,Wednesday,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.4225,6778.02
3198,61,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2023-10-26,Overnight,"Impulse Item,Extended Warranty,Impulse Item",67.4,20.75,0,10,26,Thursday,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.233333333333334,191.9
3198,61,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-12-30,Express,"Accessory,Accessory,Impulse Item",81.64,20.75,0,12,30,Saturday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.071111111111112,268.39
3199,44,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-01-28,Standard,"Impulse Item,Extended Warranty,Accessory",84.33,20.75,0,1,28,Sunday,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.433,291.83
3199,44,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-07-21,Express,"Accessory,Accessory",46.73,20.75,0,7,21,Sunday,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23.365,88.22999999999999
3199,44,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-08-10,Overnight,Impulse Item,36.87,463.96,1,8,10,Saturday,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,18.435,964.79
3199,44,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-08-15,Express,No Add-ons,0.0,463.96,0,8,15,Thursday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,927.92
3201,64,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2023-12-27,Standard,No Add-ons,0.0,463.96000000000004,0,12,27,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,4639.6
3203,57,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-01-08,Express,"Accessory,Extended Warranty,Extended Warranty",117.51,463.96,0,1,8,Monday,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14.68875,3829.19
3205,55,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-11-08,Standard,No Add-ons,0.0,463.96,0,11,8,Wednesday,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1855.84
3205,55,Female,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-07-08,Express,No Add-ons,0.0,463.96,0,7,8,Monday,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,927.92
3205,55,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-08-08,Overnight,No Add-ons,0.0,247.03,0,8,8,Thursday,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,494.06
3207,60,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-03-05,Standard,Impulse Item,34.61,20.75,0,3,5,Tuesday,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,17.305,76.11
3207,60,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-10,Standard,"Extended Warranty,Impulse Item",67.65,844.8299999999999,1,9,10,Tuesday,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.765000000000001,8515.949999999999
3208,36,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-07-23,Express,Impulse Item,39.94,844.8299999999999,0,7,23,Tuesday,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.9939999999999998,8488.24
3209,18,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-02-07,Standard,Accessory,40.09,463.96,0,2,7,Wednesday,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20.045,968.01
3209,18,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-04-19,Overnight,No Add-ons,0.0,20.75,0,4,19,Friday,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,41.5
3210,34,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-06-06,Standard,"Accessory,Extended Warranty",71.34,791.1899999999999,0,6,6,Thursday,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,14.268,4027.29
3211,44,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2023-09-29,Standard,"Accessory,Accessory,Accessory",90.06,20.75,0,9,29,Friday,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12.865714285714287,235.31
